date,review,rating,isEdited,title,userName,developerResponse,scam_related
2024-06-12 01:56:26,"You want to meet new people. This app in the antithesis of that. The only thing you’ll meet is swiping right and meeting no one unless you have Gold or Platinum. But they want extortion level prices for that. It should be illegal how much money they are charging just to see who swiped right on you. Dating apps like these are ridiculous. Let people decide who they want to speak to and quit trying to find clever ways to matchmake people. No one should pay any money to this app until they work it out better. If you are paying $19 a week or $40 a month (which $19 a week actually comes out to like $80 a month), you are absolutely bonkers out of your mind. There are better ways to meet people. Don’t waste your time not meeting people here. Match, Tinder, all of these swipe to meet people apps are the most lucrative scam and the biggest waste of your time and money if you have to purchase what you intended to do in the first place, a way to meet people. Go to a bar or something. Don’t get cheated out of hundreds of dollars because you’re desperate. There’s a person out there for everyone, 7 billion to be exact",1,False,Why are all apps designed the same?,Gman1122121,,True
2023-01-16 00:07:16,"(Very tempted to rate 5 stars hopping people who see this comment more but no) Im like a lot of other people In the reviews got permanent banned for no reason what so every. I have come to the conclusion that people are reporting others instead of “unmatching” cause a lot of people (including me) to lose their accounts. Specific in to my situation my Ex found my profile and share it will all her friend and simultaneously reported me. Tinder, I need you to listen to us. I’m not sure if this is your plan to get rid of old accounts ( which is needed) but there must be a better way. Update: it’s been two weeks and I’m banned again. HOW? I don’t understand you tinder. Yes you want to get rid of fake accounts and parody account but for people who you wrongly banned......they have to make new accounts 😮 . They have no choice but to make a second account because they really believe in your service in your app. I really hope who over manages timers customer reviews see this. *YOU GOT TO CHANGE THE ALGORITHM * you are choking out potential premium subscribers and tinder plus users.",1,False,Permanent Banned Now I’m back. You are choking off people who are willing to pay for your free app.,Swagadyswag,,True
2022-07-31 06:36:34,"Been on tinder for years. Have had success, and frustrating moments. Recently fired it back up just to realize the entire thing is set up for you to get the $40 monthly service, or at least the $30 one. Got the $10 one thinking unlimited likes would be enough, and although I’ve gotten matches, my “likes section” is stuck at 20. I’ve swiped for hours and barley see it go down, and barley get any more matches, yet apparently there are 20 people who've liked me and are stuck ion my waiting list, essentially. So basically forcing me to either pay another $20 to see my likes and matches, or for an extra $30, ensure that my likes get to the front of the line. I’m telling you, I’ve swiped hundreds of times and nothing. So it’s either purposefully keeping my matches from me, or the system is blatantly lying and displaying the same number of likes even when I don’t like a potential match that has already liked me. It’s crazy that a scam like this is legal, and even has the label of Editors Choice. Other dating apps have tiered subscriptions too, but they don’t stoop this low. This is just bad, and should just be illegal.",1,False,It’s become a money Grab,Coolfood6,,True
2023-01-14 15:28:06,"Updated Review: Tinder has resorted to using notifications, indicating “You have a new match!” in order to get users to go into the app. Upon opening the application, there is no new match waiting for me. They have reached new lows and only care about the number of times the application is open. Tinder is a complete waste of time. 

Old Review: Every account is fake (verified or not), and the notifications are trash. It’ll say “You have one new match!” And when I turn to open the app, there is no new match there. On the rare occasions I do get a match, the notification says “Someone” sent me a contact card and a quick message. Most of the time, it’s a link for a social media account and a suggestion to reach out to them that way (which leads me to believe it’s for money). No faith in this app and will not spend money for it. It won’t make a difference. Do better and maybe I’ll change my mind. Update: this app is still the worst. Fake “matches” and automatically gone in seconds. I firmly believe it is just for the purpose to show people are using the app and that tinder is still relevant. What a joke.",1,False,Bottom of the barrel.. worst app out there.,The Texas Rattlesnake,,True
2022-07-02 08:16:32,"I’ve been on Tinder for 7-8 years by far was the best dating app up until covid started..
Still Keep getting matches from overseas, 99% fake profiles especially in USA for some odd reasons, Whenever I switch my location to any other countries except USA it works like before but here nothing but fake profiles and spams , They make you desperate by not getting matches until you purchase the overpriced BOOST option which still doesn’t get you any match! Downhill big time…I wonder how they can’t control the fake profiles in USA but other countries is fine so weird. Me and all my friends stopped using it or at-least not paying for the useless boost anymore so sad to see Tinder like this and funny thing their verified profiles are all fake lol who monitors this for real?
Also, If a girl doesn’t like you for whatever reason even if you’re the most respectful man but once they report your account that’s said say goodbye to your membership they don’t bother to monitor the complaints they just shut your account down but if you report a girl of course they never close their account cause they need them so you can buy more boost!! sad …",1,False,Fake and overpriced,SimonSoccer4ever,,True
2022-01-25 12:41:09,"Tinder isn’t what it used to be. It’s become a scam. The experience is just like talking to a sales person. “Oh hey someone liked you, wanna see them? It’s only $25 a month.” “On top of that it’s only an extra $5 a month and we’ll show you to more people.” “Want a boost? It’s only $7 for this many.” They don’t care about their consumers, why would they want to? If you don’t get a match and meet someone you will still be a consumer, and as soon as you meet someone, they don’t get your money anymore. It would actually be a bad financial move for tinder to get you matches.
On top of all this the app is filled to the brim with catfish and bots. I actually matched someone who was a verified account and tried to scam me. So props to tinder for the verification service. 

So please save your time, effort, and money. You won’t find success from tinder anymore. Those stories a tinder success stories are over. Tinder doesn’t want you to find someone through it anymore. They control everything in the app. There could be dozens of people liking you and it doesn’t even show. This company is corrupt and doesn’t care about the consumer.",1,False,Save yourself your money and time,Briggsola,,True
2020-10-10 01:02:50,"I’ve been a user for a couple years now, and originally I would have meaningful conversation with multiple matches per week. After some taking time off from the app and finally coming back to it, more than 75% of the profiles I swipe on all have a bio that reads something to the tune of “Wanna see more? Ask for my private Snapchat.”Needless to say if you are unlucky enough to match with one of these people they instantly send you a contact card, unprompted. Currently where I live the amount of 24 year old women named “Kimberly” is astonishing. Clearly some scammer is creating fake profiles and trolling the site to get people to join another site and steal their info. The creators and developers of this application definitely do not have profiles and do not actively use the app. If you are in the market to get scammed, or match up with a chat bot, then this is the perfect app for you. If you are an actual human being looking to match with another actual human being, then definitely do not download this app!! It really is the worst parts of the internet condenses into one location. HUGE WASTE OF TIME AND THANK GOD I NEVER WASTED MONEY FOR THIS TRASH BAG APP MASQUERADING AS A DATING SITE.",1,False,SO MANY FAKE PROFILES,ChrisVojkovich,,True
2024-07-02 18:07:42,"This is one of the best dating apps but it has some issue that make it truly a pain to use. 1. There is an obvious cash grab here, where free users are continually pushed to upgrade to gold. I know they need to make money but they already do have frequent advertisements in the feed. It would be better if it weren’t so pushy to upgrade and offered better basic functionality for free users. 2. I would estimate around 33% of users in my feed are either promoting their OnlyFans or altogether fake accounts. It’s not uncommon to find people I know on this app under a fake name who have never created an account and have their photos stolen from Facebook or Instagram. These bots tend to message quickly with a contact card and flirtatious message. It’s annoying to waste the likes you get for free on fake people and it would be nice to see Tinder crack down on this issue. Altogether, this app works as advertised but QoL would be greatly increased to fixing some of these issues.",3,False,"Decent, completely swarmed by bots and spam",Flyboybrews,,True
2023-04-11 18:30:58,"I just renewed my annual subscription recently. The price is way too high for the value provided now. Previously, Tinder Gold allotted 5 Super Likes a day…now it’s just 5 a week. To buy more super likes is now SIGNIFICANTLY more expensive. I might be able to overlook that by citing current economic turmoil…but here’s the reality: Tinder should be paying ME for the amount of work I do reporting fake and scammer profiles. I’d say a good 85% of all female profiles are fake or scam. They use the same tricks every time and it wouldn’t be hard for Tinder to police this. I have an MBA in Data Analytics and I know the capabilities exist to identify and delete fake/scam profiles…however the platform wants it to seem like they have more users, so they do nothing. Drop the prices, control who uses your platform, and give back the benefits you took away. If you don’t do this, the app will die. There are 100 other dating apps ready to take your market share and you’ve just handed it over on a silver platter. You will never see another dollar from me.

UPDATE: Now about 95% of profiles are fake, scam, or promoting social media. This app is no longer viable.",1,False,Value is no longer here,death2lois,,True
2021-02-20 18:18:55,"Tinder seems like a good concept, but after using the app I’ve noticed a lot of fake profiles and or a lot of age discrepancies. I even hung out with a guy who stated he was 22 on the app then come to find out he was actually 19. While tinder seems to go to great lengths to get accurate information and a lot of verifying it’s also kind of annoying I have to give out all that information not knowing if tinder will sell it... I also think there’s an issue with banning. The lacking of an appeals process and relying on user complaints or the algorithm to ban people is pure laziness on the tinder team. People get wrongfully banned or banned without knowing why and it’s ridiculous. There’s a lacking of customer service and usually when you want to complain or contact the company you are just redirected over and over again to already posted information On the site. Then when you do finally submit an issue they’ll send you an email with regurgitated information. Truly this app is a for profit business now constantly pushing for you to upgrade to tinder gold or buy super likes and doesn’t seem to care about anything other than that.",1,False,Go somewhere else,AudieP,,True
2022-08-23 12:56:02,"Tinder is absolutely ridiculous when it comes to the way it treats trans women. I have now been banned three times for no reason at all. It was forgiven the first time because I assume someone noticed I didn’t do anything. But they have never given me any reason as to why i’ve been banned and when I try to reach out to customer service by submitting a request they slap a fake name on the email and send me the exact same copy and paste message that says “you’ve been banned…” yes but why? i use multiple other dating sites such as bumble, hinge, and taimi yet i have NEVER been banned from tbere and I do the same thing. 

THE PROBLEM IS: straight men are upset that a trans woman comes up on their profiles to swipe. they report me so it blocks me from coming up again and after enough do that i’m banned for no reason. i do not post inappropriate pictures, i don’t participate in illegal activity, i don’t even treat the men who harass me about being trans that bad. i can’t go out and meet people at bars because it’s literally unsafe and now i’m banned from one of the only ways i can meet people. DO BETTER TINDER DONT BE TRANSPHOBIC",1,True,Trans women DONT WASTE YOUR TIME,dave6665,"{'id': 12572548, 'body': ""Hello, Tinder recognizes and believes the importance of being inclusive of all gender identities. If a user has been wrongly reported by other users, and if their account is now under review, we'll investigate and unlock their account if necessary. Please reach out to us at questions@gotinder.com. Thank you."", 'modified': '2019-12-25T00:21:38Z'}",True
2024-06-11 18:36:54,I’m at the point where I’m just gonna have to report to the better business bureau. This app continuously puts you in the wrong location after you pay for it. They take your money and then when you email them they don’t respond to the question directly they just send you their “faqs”. I’ve contacted the carrier and the phone type and it’s both not them. It is tinder. I did get one employee that actually said something relevant but it still didn’t work. All they said was to update the app and sign out sign in. All that I’ve done for months on end w this stupid app. Highway robbery. They put you in a location that is 100 miles away from you. If it’s a glitch why can’t we get a refund? Consistently have no matches In my area bc the app is putting me 100 miles away. And like I said I verified w the carrier and Apple that my location is fine. So what’s the problem tinder? Why can you not respond to the actual questions? And or maybe fix it? And or maybe refund the customer that you’ve been screwing. Scam artists. I’d be shocked if anyone got back to me to resolve this.,1,False,Scam scam and more scam,Daywalking420,,True
2024-04-05 19:57:29,"Was out under review for no explanation several times when my profile has only been created for at max 4 days and even after getting cleared it won’t allow me to delete my account from the app. Then I figured just incase they act stupid again let me delete some of my pictures and information if they aren’t gonna let my access my account again. Still wouldn’t let me delete my account aired for verification which should have been done and I should have had a blue check mark ahead hanging t done it 3 times, but it’s still under review and even customer service is refusing to delete my account.  After reaching out multiple times, with then just saying do the verification again when I have it and it still refused to let me delete account.

At this point it’s a scam and They only want our personal information and pictures to benefit themselves. It’s very frustrating and I don’t recommend any one uses this app at all. Why is it so hard to get my account deleted and to have a good experience on the app",1,False,Put under review multiple times with no explanation,MediaCamp,"{'id': 43090450, 'body': 'Thanks for sharing this. We’re sorry to hear about your experience on Tinder. We value our member’s experience and we take reports of this nature seriously. Please reach out to gotinder.com/help to report this incident to our team and we’ll be in touch.', 'modified': '2024-04-06T23:10:54Z'}",True
2023-08-11 19:42:21,"Honestly I would imagine the most popular app for meeting would actually have you match with people. I have had 19 matches and 177 of them. Yes, 17, that’s 89.4%, of total matches have been simply someone trying to get me to send them money or pay to meet them or offer me some sort of “service”.
Not to mention that I’m almost positive that most of the accounts shown to you are not active. I honestly can’t believe how bad this application has made me feel about the situation, in fact I refuse to believe that my profile is being shown in my area, I am literally famous. And the fact that I have not even matched with a real person speaks the world about this application. Don’t spend your time your money or even anyone else’s. Clearly the developers are paywalling basic normal features and functionality but it really seems they are paywalling just getting seen. For reference I spent $50 and have never even had a genuine conversation with someone. Either fake accounts that ghost and sit there in your matches or people that just spam a Snapchat user name and then unmatch you. Unbelievable",1,False,Waste,notwillingtogetbrainwashed,,True
2023-03-16 01:36:47,"I wouldn’t recommend even downloading Tinder, because you will more than likely get banned for breathing the wrong way. I went to open my app one day and saw I was banned - with no explanation, just referring to the Terms of Service. Good luck trying to get in contact with support. Their support is almost non-existent. They will never respond to emails and their phone number isn’t even in operation. They will wait until you make a purchase for Tinder Gold or any other overpriced subscription, and will ban you with no refunds allowed. If I could give this app zero stars I would. The app is overpopulated with fake profiles, robots, and scammers who seem to never get banned. But don’t worry, Tinder will make sure to ban the good people for absolutely nothing. I cannot tell you the amount of times I have seen a profile with a fully naked person in it, report it, and continue to see the same profile across the app weeks later. This app is absolutely a scam. I will be filing a report to the BBB for the denial of service I received after making a purchase.",1,False,Get ready to be banned for no reason,ddagostino1,,True
2021-07-11 16:41:19,Tinder is by far the most successful scam app in the App Store without a doubt so let me explain and break it down for you. Everyone you know has had a tinder at one point which means there will be conversations that get started which could lead to disagreements which would end up with your account being banned with no warning or shadowbanned with no warning. I’m not even going to discuss the ban issue because there is more than enough reviews on that so let’s discuss the shadowban. If you’ve ever wondered why you used to get a lot of likes but no longer receive any ? Shadowban! If you ever wondered why you send a lot of messages but never get any replies? Shadowban! Basically anything you do will get you shadowbanned or actually banned but the craziest part is they will never give you a warning or inform you and they will continue to give you a couple likes every blue moon so you will continue to pay for boost/tinder gold… At this point they are running a successful multi million dollar scam empire that will end with them getting sued and I am seriously considering taking legal action,1,False,The Biggest Scam,James Ramirez IV,,True
2021-02-26 22:45:01,"This app used to be amazing but now I don’t have a good word for it. Profiles are often obviously fake. Notifications for likes constantly then when you get gold they’re gone as if it was a scam to get you to go gold. Loads of people banned without any warning or explanation despite their own policies requiring one or both. No appeals process for being wrongfully banned. This app is 90% trash because it is a great idea run by a garbage customer service team. 0/10 won’t be back ever unless they unban my account that they shut down and won’t answer my 6 emails asking why. BOO!!!!

Update: I’ve now had conversations with THREE different customer service employees and they’re as useless as can be. All they say is the exact same copy and paste worthless answer of telling me to refer to the community guidelines and terms of use while completely ignoring any request I make for explanation or evidence.",4,False,Pathetic,HVFF1438,,True
2023-06-21 08:21:09,"I downloaded this app again not even 2 days ago. It had been a year or so since I deleted my old account. Today I get on and it says I was banned. I reached out to support to ask why and all they told me was that they weren’t allowed to tell me why. I didn’t break any rules. I didn’t post anything even remotely controversial, offensive or risky. They banned me for no reason. If you are looking for a dating site, go somewhere else- This one is not worth it. The people who work for tinder are all robots who have no sense of community. They are sheep. The bans completely lack evidence and are random. Tinder steals your information and then blocks you from accessing your account. Tinder used to be a fun way to connect with people. It’s a complete joke. I’m not even sure the people i received support emails from are real people. The messages seemed very automated and fake. The prices are also outrages. Unless you pay out the Wazoo for likes you will not have fun on this app. I think it’s time to abandon online dating and meet people the traditional way. Tinder is the absolute worst.",1,False,What a joke of an app.,Maverick2178,,True
2022-05-30 02:46:57,"I purchased a Tinder Platinum membership early this month during which I did not get any “likes” and that the same folks appeared to my screen for me to like or dislike their profiles over and over again. Then, I decided to cancel my subscription two weeks ago knowing that it will still be good until October 30, 2022 (I paid $110 Platinum good for 6 months). Yesterday, I tried to use the Tinder app only to find out that I have to create a new profile, which I did. Now my Platinum subscription is invalid. Also, all of a sudden I have “likes,” but of course I have to purchase Gold or Tinder plus or Platinum to view profiles of those who “liked” mine. I contacted Tinder and they told me to restore my purchase for me to view the profiles. Why do I have to restore my purchase when I have an active (Platinum) subscription which is good until October? Could someone tell me if this not a scam, which I totally believe it is!? I won’t be surprised if Tinder will be a subject of another Class Action like what happened in 12/21 because of its malpractice scamming people out of their money!",1,False,I have been scammed!,Mabistaka,,True
2021-04-28 01:15:17,"I was banned suddenly for absolutely no reason. My photos were appropriate, guys I spoke to told me they’d seen lots of overt boobage and advertising for OF on most of the girl’s accounts and I had none of that. One day without warning I received a banned notification. No warning, no suspension, just all the sudden banned. I reached out in the only available manner and received an email response saying they wouldn’t help me at all, just simply they don’t tolerate violating their terms, which I appreciate but I never did any of that (I even read it in depth to see if I may have violated something strange you’d never expect). They offered no direction or explain action on what might’ve happened. I even filed a complaint on the way they handled the matter. I had a paid account for 6 months as I’m a traveler and wanted to be able to change my location and meet people in different places (travel mode) and had 5 months left... I asked for refund but of course they didn’t even acknowledge that request. There is no way to call or dispute anything. TINDER IS AN ABSOLUTE SCAM, BEWARE! 🙄",1,False,Banned without reason,Hola Olalala,,True
2023-01-23 02:24:07,"I’ve had this app for 7 years. I’ve noticed that the only time I match with someone is when I’m a good member. It’s like they purposely don’t show you people that liked you or vice versa that they will not show your profile when you swipe right. It seems to be a ploy to say “hey you have 8 matches waiting, upgrade”. Funny how I never get a like when I’m a paid member though. My mileage from location is way off. I see all these profiles that are supposedly within my set mileage limit. When you see where there from its hundreds of miles off. I’ve tried to delete my account and redo it. Still same issues. In 7 yrs, I think I matched with maybe 4 people. For the record, I know my limitations and don’t swipe on the fake models or woman out of my league. I believe I’ve swiped right to hundreds of profiles in the years and 4 matches (only when I’m a paid member) though. I’ve swiped left to hundreds as well. Ashame you can’t contact or email support on the app. It’s like thank you for the $$ and we don’t care.",2,False,Pay for Matches,matt2796,,True
2022-10-03 07:43:51,"The amount of 1 and 2 star reviews on here for the most part seem to be saying the same thing: bugs, scams, and ban issues and I’d say they’re accurate I bought tinder to try it and I’m not impressed I would lose matches that I was having good conversation with out of nowhere with no way to contact them anymore the app would show me people way out of my distance zone I would use the monthly boosts and do swipe surges only to get like 1 match on top of that the app is riddled with bots and scam accounts there seems to be an issue with the gender preference and worst of all you can’t even use the app without paying as a dude this app will likely only hurt your self esteem and as a female you’re likely going to get spammed and have to constantly dodge shady accounts if you want a date my best advice is to go somewhere and meet people because these dating apps aren’t worth your time and they’re certainly not worth your money until they fix the issues and I see other better reviews I won’t pay again.",2,False,Wouldn’t recommend,_CM44_,,True
2020-10-07 02:12:36,"Complete scam. I’ve been using the app on and off for 3 years and have. not. once. matched with a real person. It tells you you have multiple likes just to get you to spend money on gold, because it will never actually show you these accounts. I paid for gold for about 2 months last year and it was revealed that every account that had liked me was a bot account 1000+ miles away, and then I never got anymore likes after paying for the subscription. Used boosts, changed discovery settings, uploaded different pictures, changed bio, nothing. On top of that, it then banned me for no reason and customer service is non existent. 
I recently decided to give the app another try, a friend let me use their phone number to sign up, and it is the same exact thing. For 5-6 days it has been telling me I have 18 likes but no amount of swiping has given me a match or decreased the number of likes. It also starts to freeze and crashes if you swipe left more than 5 times in a row. Tinder only exists to get your hopes up and steal your money. Garbage, scam app.",1,False,"Scam, Needs to be Removed from Store & Editors Choice",mr greasy,"{'id': 18386466, 'body': 'Hi there, sorry to hear this! There are a few things you could try that might solve app-related issues, including: \n- Force quit and re-open the app\n- Log out and log back in\nIf you continue to experience issues, please reach out to us appreviews@gotinder.com from the email address associated with your Tinder account so we can take a closer look.', 'modified': '2020-10-09T23:15:13Z'}",True
2023-06-28 04:29:27,"Most profiles are fake and response rate from those few matches are extremely low. When you report a fake profile nothing happens. During swiping, which takes forever, there are constant interruptions as they try to upsell you on new features. Many of these features used to be standard. Even with the expensive paid subscription, you get a few super likes then the offer to sell you more of them and tell you they have run out. Also there is no ability to select demographic dating preferences anymore even with the paid subscriptions. For example you can no longer include or exclude people in your dating results by listing your religious, cultural, racial, language preferences, political views, etc. This means hundreds of more swipes per day than before to filter through hundreds of people you may not prefer. It’s a shame these apps have fallen in quality and escalated in price. It’s really not worth anyone’s time or money anymore. There are so many things they can improve, but they don’t. Typical Silicon Valley laziness at its finest.",1,False,Absolute waste of time and money,Charlie Chaplain 6441,,True
2022-07-15 18:39:35,"Tinder used to be the best dating app for meeting people online, Now its just flooded with fake profiles, bots, scammers, and women just trying to sell you their Onlyfans. It feels like there are no authentic profiles anymore. The few that there are Tinder pushes back on the algorithm so you are forced to pay for their premium services which have also gone up in price significantly and offer much less features. With the basic Gold profile you used to be able to see who swiped right on you and would get 5 super likes a day. Now neither of those features are included and instead are part of much more expensive packages. The once a month boost you would get is also gone. All of this to say that Tinder is dead for the regular users who actually liked the app for being able to connect and interact with people looking for the same thing as you. Its gone and probably never coming back. Other dating apps like Bumble and even Hinge are now much better for dating and meeting people. Say good bye to Tinder it was fun while it lasted",1,False,"Used to be the best dating app, now its all Fake profiles",Jorgillo_,,True
2021-06-25 01:28:35,"Please understand I don’t believe I was right fully investigated. This is a wrongful ban I seriously was minding my own business. Tinder please actually Investigate your reports because I believe for %110 I did nothing wrong. So, Why is it. That I have had my tinder account for 2-3 months normally but as soon as I get tinder platinum and start really using the service. Out of nowhere I amrandomly banded because some fake users wrongfully reported me. My messages are clean I know they are. I am verified. Im completely legit. Please tinder this has to be a glitch i literally just purchased tinder platinum. I had almost 80plus matches so much time wasted. So how am I supposed to make a tinder again if can’t use my number and I do not have a Facebook..... I guess I could use Instagram. But this is ridiculous. There’s no need for me to make another tinder account. I would really like to have an account with tinder again. That’s hard if my phones completely banned I can’t just go get another number. I already have a newer number. Tinder please review this and allow me to come back.",1,False,Banned for no reason,(Chap),,True
