date,review,rating,isEdited,title,userName,developerResponse,scam_related
2021-02-02 03:06:03,"PoF used to be the best free site out there, hands down. Then they started putting more and more features behind a paywall which, honestly, didn’t bother me too much. I get they need to have a way to make money. No problems there. But the site is absolutely PLAGUED by spam/fake accounts to the point where it’s nearly useless. Now with the “Live!” section they added it’s essentially just turning into a camgirl site. Why is this there? Its just a bunch of dudes messaging a girl in an open chat while she’s playing to the camera trying to get them to send her “gifts/diamonds” she can exchange for real money from the site. How is that in any way remotely conducive to dating? Not to mention these “Live!” girls arent even in your local area but constantly show up in searches and when you click them thinking you’ll see a profile it just takes you to their cam broadcast. No profile available to view. Such an obvious cash grab. Available free features are pretty much completely gone or placed in a UI that just keeps getting more frustrating to use with each update. Save your time. Go with Bumble or Tinder or any other dating app except this.",1,False,Save your time and get Bumble or Tinder,Teufelpup,,True
2019-11-07 00:13:35,"how weird i open the app and get 20 matches off the bat? with attractive people? hmm why doesn’t that happen on tinder, or other dating apps? oh because 19/20 accounts you match with will be fake. all say “meet me” and all having a decently filled out profile. POF claims that removing these accounts is number one priority. it’s not. there is a reason you run in to maybe a couple fake accounts here and there on other apps. how are they successfully combating these scams but pof are not? would not recommend, would not even give one star. sadly that’s the lowest it goes. if i didn’t drill it in your head hopefully this will: getting a match with someone you found attractive or cool enough to go out with is exciting. and then to find out they’re fake and wanting you to email them it just puts you in a bad mood. so do yourself a favor. install tinder, bumble, and hinge. between those three you should meet someone and hardly ever meet fakes. i’m in the los angeles area and the ratio of fakes to real people on these three apps is probably around 1 to 50. (49 people are actual humans). so far hinge has been my favorite and i haven’t seen one fake account on that app. DO INSTALL POF!!!",1,False,Abundance of scams,bmker,,True
2017-12-28 02:36:06,"As a guy I find the site very dull. I am polite and am not looking to find hookups. I'm just a normal genuine nice guy. Like the kind of guy every girl on here claims they are looking for but never say hello to.. I get ""ghost"" pop ups saying ""someone"" just sent you a message. Or ""so and so"" want to meet you. When I open the app and check... Never any messages. My inbox is empty. My notifications is refreshed and still nothing. Girls don't message guys. The only ones that do are so scary I'm afraid they would eat me for dinner or are a fake profile and want me to click some like to some web site. So as a guy this site is very dull. All I do is vote yes or no on the meet me pictures, which only takes a second as only 5 or 7 pictures will load before going to a screen that says no more girls in my area. I live in Phoenix Arizona. I know there are more than 50 girls registered and in a 100 mile parameter. The only thing this site has that every other site doesn't do is free messaging. You get to send or read a message for free without having to pay a membership but again, as a guy... I don't get any. No replies either. I guess women now a days are scared of more than a two liner conversation.",1,False,Over rated,Tschnepper,,True
2024-06-07 10:20:50,"I joined POF and wasn’t on long before I was banned with no explanation. I hadn’t sign on in a few days and when I did I got a notification that I was banned. When I appealed it, it was denied almost immediately and still no reason why. I STILL get notifications of messages and matches even though I was assured my account was deleted… apparently it wasn’t. The short time I was on, it was ok… nothing great, you have to sift through so many inactive and fake accounts. You can’t do much without paying, and it’s pretty expensive ($20 for a week!) I guess I won’t be back… or rather I’m still there but just can’t access the account, since I was banned and have no idea why.
Update to the email response from POF.
You can’t report fake and inactive accounts because NOTHING is done about them. Also profile after profile I see nude or ‘inappropriate’ pictures but when I posted anything more then the neck up (fully clothed) it was removed for violating policies. So basically POF supports the fake accounts, inactive accounts, and creeper accounts… and bans the average Joe/Jane trying to use the site. Good Job 👍🏻",1,True,Somethings ‘fishy’,Mardi36,"{'id': 44432021, 'body': ""Hi there, I’m sorry to hear about some fake accounts you've came across. If you're still on our app, please report them directly in app so our team can do a manual review of the reported account. If you'd like to share anymore about the experience while using POF, we’d love to have you reach out through our Help Center https://help.pof.com/hc/en-us"", 'modified': '2024-06-06T20:41:30Z'}",True
2017-09-25 23:17:15,"So I’ve had this app for a little bit and I’ve noticed that 1. There’s a lot of fake accounts asking for money or sex services. 2. Usually girls on here talk a big game and say their looking for dates and men but never actually go on dates with men or even message back. I’ve also noticed that they put some serious firepower into their profiles so that men will get there hopes up and than never response or just block you! 

3. The matching system is weak and seriously outdated! You never get a true match it’s always the complete opposites that don’t have anything in common! A lot of boring girls too it’s unreal! 

Seriously this app is for people who have the patience and time to actually talk to people and build a profile. I’m waiting for the next big bad dating app to come out that basically makes these sites/apps change there approach towards dating and relationships.",5,False,Not all girls are looking for relationships and a lot of not good matches.,Noahldavid,,True
2017-10-25 04:34:26,"First of all, I'd be willing to bet that all of the 5 star reviews on here are as fake as half of the accounts on here. The app itself is okay, but they want to immediately charge you for every feature that would actually get you noticed on there. If you don't pay them, your account will be ""unpopular"" and nobody will even get the chance to match or see you. Once you pay $20 for some ""highlights"" you'll get people wanting to meet you, which you then must upgrade your account to allow you to see them... this app is constantly trying to tear apart your wallet...
Once you get matches, 45% of the accounts are fake catfish accounts and another 45% are nasty prostitutes trying to get you to pay them for sexual acts. The 10% chance that you do get a real person is first a hard thing to come by, but often times are way too far out of your distance because for some reason it won't let you change the distance gauge.
In the end after you pay them your money, work to sort through the catfishes and hookers, you're left with a slim chance at finding someone worth any time. This app is a joke. BEWARE BEFORE GETTING TOO FAR INTO THIS APP.",1,False,Terrible (beware),Barias17,,True
2020-09-22 04:04:14,Look... If you're trying to make genuine connections with other human beings because you've decided you're done being lonely... maybe consider something other than this app. First off this app can be buggy. Like majorly so. Liking people who've liked you will sometimes fail to stick time and time again. The app has even freaked out and refreshed in the middle of me chatting with someone; undoing and erasing a mutual match in the process. And there are sooo many fake people. Identical profile templates can be found left and right on this app. And a fair number of them will try to take you to kik where you'll be greeted by a bot. These bots try to get you to sign up for a cam site that will only work if you pay money. And there are plenty of people on here from snapchat who will also just try to get money out of you. Beware this app and those on it. The ONLY reason I give this app two stars is because you can definitely find transsexual people and cross dressing men on this app. If that's your thing then this app might not be a total waste for you. I wish y'all the best of luck.,2,False,Honestly infuriating...,Chazzy_boy,,True
2019-07-03 18:55:38,"During 2 days I received more than 400 texts with a lot of compliments. It was exited to read how all of this men admired of me. Than I noticed all their profiles are similar- every man is very handsome with high salaries ( doctors, pilots, executives from oil companies), almost every man is widower with history of long care of deadly sick wife and than rising by himself a little daughter who is now in Europe with the mother of his late wife, all of them are on long business trip right now, some were born in Europe and have an accent. They want your email and phone number ( for the site credit they warning you) but their phones registered as text only. Funny how they call you - always broken connection and the accent are not from Europe but from Mid East. They like long chats on viber and soon say how they love you( after 10 min writing!). One pretends he lives in my little town near Santa Barbara ca but we can meet when he’ll “be back from California “, haha! Ladies, hope my review will be helpful and maybe some of my 400 men is real not fraud but I don’t have time and desire to check each of them. Trying to unsubscribe but so far can’t even find the link. Good luck!",1,False,Svetochka,svetochka1993,,True
2022-11-17 16:59:29,"Just paid 60 dollars for 6 months and I honestly don’t understand what I just paid for. The app gives you the idea you can see your likes if you subscribe. I subscribed and I still can’t see my likes. Not only that, now when I try to see my likes it just offers me an even more expensive package saying I can see my likes if I pay even more. Honestly very scammy feel to the whole thing. 

Also, you can see the name of the people who like you before you pay and after. Nothing changes, but in this regard, I seen the name of someone who liked me and just by happen stance I found them in the search feature but the app won’t even let me message them. I’m payed 60 dollars to not even be able to message a person who liked me. Leads me to believe it’s either a fake profile or it’s just bait. Either way, SCAM. Don’t ever pay for this app. 

What did I just pay for?",4,False,Scammy false advertisement,thecoast.eth,,True
2018-08-15 10:34:51,"Don't be fooled by this app! They have a bunch of ""members"", many of which seem too good to be true - they usually are. A lot of fake profiles, people that look nothing like their pictures and guys who just want to be pen pals and never meet or who are just looking for quick hook-ups. Not to mention the other side of the POF member pool who are looking to get married and have babies like yesterday, maybe that's your cup of tea, but it weirded me out. The cherry on top is the almost non-existent customer support group. They take forever to respond, and their emails typically aren't very helpful. Be careful trying to call them, you're likely to reach a scam group located overseas that will try to install malware on you phone or laptop. Last, but not least, if you're a non-paying member, expect to have your account deleted every couple of weeks. They say that your profile was flagged by their algorithm, but it's really just their way of irritating you into upgrading your membership to paid services. Save yourself some frustration and try another app...or better yet, go out with friends and try and meet someone the old fashion way.",1,False,This site is a scam,IhateZenPlanner,,True
2024-10-22 13:12:10,"This is THE worst dating site, 90% are fake this dating app allows people to use same images different names and profiles at the same time, when you report that page they still allow them to create a whole new page again and again. The verification selfie isnt entirely accurate i got almost catfished by someone claiming to be in the military i found the actual identity of the dude in question but the profile was active for at least a week i had to threaten pof to go public allowing this fake pages its unsafe there needs to be an update an obligatory self selfie verification and every time the user opens the app use the face id, have a crew only to monitor facial recognition when an image its uploaded and reported the pof support dont answer promptly to reports and they send out a scripted vague answer its not fair for people looking for an actual connection and the victims who are being scammed and their pics are being allowed to be used just because its not obligated to do a more updated software to verify the user dont i repeat this page isnt worth it !!!",1,False,Fake pages including verified pages,Cyn8812,"{'id': 47676059, 'body': ""Thanks for taking the time to share your feedback. If you need more info about selfie verification, or to learn why we've added this as a security feature, head over to our Help Center and submit your question and someone from our care team will be in touch! . https://help.pof.com/hc/en-us"", 'modified': '2024-10-24T01:29:31Z'}",True
2021-08-13 05:51:00,"Tbh the makers of POF and people who run this app probably run a huge scamming business. I maybe had 3 out of 50 interactions with scammers, girls that ask to msg on snap and disappear, girls that ask to make a private live chat for no reason, and bots. I reported the same profiles with different pictures each time for like 3 days. I am never giving any of these dating apps my attention again. I genuinely feel bad for how miserable the POF staff must feel about their influence on people. Do yourself a favor and don’t get this app or any of them. These apps are all tactically designed to exploit and lure in people to thinking there’s a chance. It’s literally like fishing but the only thing there is plenty of is POF scams that even reach into the profiles. Their terms & conditions say they can use your pictures, info, etc for their purposes and there’s more than just that. The whole apple d*** App Store has become a mass scam genocide of taking money or ad revenue. There is no more legitimacy and genuineness to all this anymore. I think 2/3 of the App Store should be shut down. Anyways, stay clear of POF. Period.",1,False,Dangerous app,Lolz12346543234,,True
2020-07-06 07:39:43,"I made my POF account a day ago and already I am having the WORST experience of all the dating apps I have used in the past. I received multiple messages from a account that appeared to be owned by someone named “Markus” but as soon as I would click on the notification it would take me to a “Plenty of Fish Team” chat screen. I honestly believe this person is pretending to be a monitoring account. They sent me about 5 messages, two of which claimed I was reported for harassment/discrimination. I have NEVER felt more offended. Firstly, I had no matches at that point as I had JUST created my account and secondly, I would NEVER harass or discriminate against someone, that’s not the kind of person I am and if this account is fake, I am offended they would make up something so serious. The messages seemed to cut off mid sentence which also leads me to believe the account is fake. This needs to be taken care of. I am wholeheartedly considering deleting my account and never downloading this app again due to how upset this endeavor has made me. My sister warned me against this app saying it’s terrible and I finally understand why.",1,False,Absolutely unacceptable.,maddiebugcx,,True
2018-06-03 19:27:09,"One night about a month ago I started receiving text messages from men saying we’d matched on POF and they’d seen my number on my profile and decided to text me. Problem is , I didn’t have a PoF. I asked the men to send me a screenshot of the profile , only two were able to do so because by the time the others had gone back , the page had been deleted. 

Someone made a fake page , used one of my pictures, and put my real phone number on the page. I tried to figure out who it was but couldn’t because the page was taken down. I tried to file a complaint with PoF but couldn’t without creating a profile. So I did so. I’ve sent in THREE inquiries about the fake profile so that I may be able to press charges against whom ever felt it necessary to put my personal information out there, but I’ve received no word back at all from the customer service team. That is ridiculous. 

All I want to do is get this information so that this person who violated me and my privacy can be punished.  PLEASE have someone from your team contact me so that I may get to the bottom of this.",1,False,"Impersonated , No Help From Team",Reid_my_hips,,True
2023-03-14 00:45:44,"The customer service department consistently disables features, requiring paying customers to reach out multiple times.  You can’t call them….  Instead, they have you submit a form, or multiple forms and wait.  They pretend not to understand the issue and ask questions that are already in the previously submitted customer service request form.  It works again for a few days, then stops.  They don’t notify you when disabling features like messaging.  No errors, so it’s difficult to pinpoint the issue.  When you do, customer service refuses to provide details on why they continue to disable features.  If any terms of agreement were not followed, the account would have been disabled.  Instead, they just make it difficult to use a service you pay for.  When you log out of their website, you are presented with a webpage that has links to their competition.  The site/app/service is run by a bunch of crooks.  There are many fake profiles and scam artists.  Don’t waste your time or money.",1,False,Horrible customer service - scam,Sublimer968,,True
2019-10-06 00:10:03,"This app is not for people who want to date online. Don’t fall into the trap. I have been using this site for almost 6 months paid membership and today I have decided to discontinue it. This company should be very ashamed of themselves. There is a huge amount (scratch that) an unreal amount of Scam Accounts on this site. Do not download and and do not pay for this site. Stay away. The worst part is they have Terms and Conditions on their site that they do not abide by. You have to get your profile approved when you first sign up and it is pretty obvious what a fake account looks like. I actually did a test and swiped right over a 100 times and almost everyone of them was a match and then someone messages you with a spam reply. This company should somehow be bared from the App Store and discredited for false claims.  I have never written a review like this before, I am always really nice. But this is the last straw and I pulled it. Thanks but no thanks. It actually feels like this company pays these scammers to be on the site and is working with them. Just a load of Garbage that should be sent to a dump and rot.",1,False,Absolute Trash,Coolcolt956,,True
2018-04-21 19:44:22,"This app is an utter waste of time almost every other profile is a fake profile. I had to deal with one person twice that made a fake profile and acted like a 16 year old girl I told them I wasn’t comfortable talking to a 16 year old and they tried to get me to talk sexually and sent me naked pictures without me asking. These people are trying to trap people for some reason I’m not sure what they are trying to gain but they act like a 16 year old girl and say they are giving their phone to their parents, then the “parents” say they are going to report you to the police if you try to call them a guy with a heavy southern accent answers and say they are going to turn you into to police I didn’t send any inappropriate pictures or ask for any I actually said I wasn’t comfortable even talking to her so his statement that he was going to the police didn’t really make sense because I didn’t do anything wrong. Basically what I’m trying to say is this app is garbage they need a better and faster way of finding out if profiles are real or not but I would suggest just don’t even waste your time with it at all",1,False,Waste of time,MacMoeller,,True
2023-08-09 13:33:38,"I’ve used this app a couple years and gotten quite a few dates out of the free version. Every app has fake profiles and scammers. This week I had a bad interaction with a guy who ended up harassing me and resulted in me needing to file a police report. I reported him to POF.  Their support was so amazing, I had to respond to them with the following:

I just wanted to sincerely thank you and the team at POF for your amazing response. Not only did you respond surprisingly fast (within a few hours!), but you actually made a sincere effort to find this fake person, and you responded with an offer for counseling as well as guidance on legal steps I could take. I would never expect such awesome assistance from a site that I can even use for free. I am spreading the word with my friends and a positive review on the Apple app site.",5,False,Impressive customer service!,Firewmn,,True
2020-04-17 06:48:17,"This new update took the things that were free away and now wants us to pay for these lil perks! How ridiculous is that? We can’t see but the last 3 people that viewed our profiles now, we can’t send pix from camera roll in our messages, we can’t search within an age range and distance without it automatically changing back to its presets that are not what u want, we don’t have our favorites from however long ago, and I’m sure there is more that I’ve missed but these were the main ones that stood out to me. Plenty of Fish, I think ur users have spoken and we don’t like the new updates u changed. It’s time to put things back the way they use to be. Ur rating really need it too by the way. If it’s not broken don’t fix it. It was fine the way it was before other than all the fake accounts and people trying to scam good people. U need to find a way to get ahold on that if u want to fix something. I’m just telling it how I see it and I can see that a lot of others have done the same. Please change it back.",2,False,New update,player 1178,"{'id': 14873733, 'body': ""Hi there, we are sorry to hear that you haven't had the best experience on Plenty of Fish so far. If you would like to share your feedback on our features, please email them to us at customer support - csr@pof.com. We value all feedback received. Thank you!"", 'modified': '2020-04-23T22:50:59Z'}",True
2018-08-23 00:50:57,The app freezes up a lot and takes a long time to load. Very annoying. No other dating app I use does that. There is also a lot of fake profiles with people trying to get you to give out your email to hook up for paid sex. It’s supposed to be an app to meet and date which a lot of people don’t use it that way. Just fake people trying to get money. You block them and report them and more pop up everyday. Then the app changes to a new look which I liked a lot and a week later it changes back to the old look when I open it up. No updates to cause this to happen. The most annoying thing is the loading. Sometimes it’s takes 3 to 5 minutes to freaking load. Other times I wait 10 to 15 minutes and end up closing the app or sometimes it says no internet connection when I do have connection. The app is stupid. I know very well others have this problem. So why hadn’t this been fixed? Sometimes the app won’t work at all and I have to delete it and redownload just to get it to load. Very annoying cause it’s everyday this happens.,1,False,Stinks,country75boy,,True
2020-04-02 06:06:34,"I’ve am on both Tinder and POF.  Tinder has the better look, is more user friendly and is more fun to use, but I believe it has many fake profiles and I only have matched a couple of times after many many swipes.  

POF on the other hand has a solid interface and is easy to use.  The difference between the two is actual reason for using the app which is to find someone to talk to, date, or whatever your looking for.  Just within my couple of days of using POF, I have matched with a few real women and have had conversations.  At first I didn't like the questionnaire POF required during the signup process, but after using the app, those questions are helpful. 

So overall, in my opinion, if you just want to swipe and swipe and look at pictures, then Tinder may be it.  If you are looking for something more serious or really just want to search around to see what’s out there, I would recommend POF.  Also, I see POF is more of a mature crowd whereas Tinder is more geared to a younger crowd.  

Final Verdict: For me I am still on both Tinder and POF, but if I was to choose I would go with POF for now.  More mature crowd.  More conversations.  The app seems like they’re really for linking people up instead of trying to have you pay for everything and still come up empty handed.

Have fun and be safe.  Thx POF.",4,False,Solid App,Mr App review man,,True
2019-08-25 18:29:56,"I have joined four of the major dating apps. While they all have occasional fake profiles, This site is inundated with fake profiles! Literally eight out of 10 are complete BS. There’s pictures of girls that can’t possibly be over 20 and the age says 59. Always short canned answers if you click on the message. The replies to any sort of drill down question don’t even match the question. They want to get you on a cam so that they can get you over to an adult website. And this site makes it extremely difficult to get rid of them out of your profile which makes it hard to find actual real human beings. And if you try to report one you have to write a message over a certain amount of characters or it won’t take the report which is just another way to slow down reporting fake profiles. The reason they’re OK with fake profiles is it makes it look like they have more people on their website then they do. I signed up for three months that I can’t get out of and I’ve already canceled it from being renewed. Move on to one of the other sites.",1,False,90% fake profiles,elguapo1911,,True
2021-06-01 01:32:53,"I’ve been on a number of dating apps in my time, but POF has got to be the worst when it comes to fake profiles. It’s not even like the ones on here are hard to spot. They typically either have someone like Tessa Fowler or Angie Varona as their profile pictures or, they literally just use the same picture in like five different profiles. Also, they all seem to use the same formula of (random name)_(random name)(Long string of numbers) as their profile name. Oh also, if they have their Snapchat name in their headline, they’re probably fake. I’m not even sure how many profiles I’ve reported for being fake, but it doesn’t seem like the moderation team at POF really care all that much. 

The one thing I like about this app, is that unlike others, you can actually scroll through a list of matches, as opposed to just having to swipe through them. So for that, it earns 2 stars, since I can’t start from 0 stars and I guess it earns 1 star for the thing I just mentioned.",2,False,SO MANY FAKE PROFILES,Joseph Rayburn,,True
2019-05-26 17:40:40,"Here is my objective review of this dating application through using this site for a few years. 

Potentially, there is a lot of upside to this app. Real people seeking matches. So, for the most part I really like it and have met great people using it. 

The down side. There are TONS of fake profiles, and what appears to be a pornagraphic relationship between POF and other sites that are probably owned by the same parent company. I say this because women reach out with the same opening lines, or the same broken English phrases. When they look at my profile, it registers on “who viewed me”, but then those viewed profiles DISAPPEAR. That doesn’t happen with normal profiles. So clearly, it’s a behind the scenes sort of relationship with POF. 

I think it’s disgusting and ultimately shows a lack of respect for women, when a site objectifies women in this way. Plus, it reinforces in men’s experiences that a woman’s value is only for their bodies. 

I had to delete my profile and use any number of the other dating apps that appear legitimate and respectful. 

It’s a real shame, because the platform is great, and there are real people seeking meaningful relationships. 

But, POF is abusing their influence with the members and ultimately these fake profiles are trying to scam their users for something. 

User BEWARE!!!!!!!!!!!",5,False,Plenty of Fakes,New Jersey 2019,,True
2024-08-02 17:39:52,"When I downloaded this app, I was not expecting a high quality UX/UI. The interface is clean and easy to understand, filters slow users to filter out certain characteristics (without having to pay extra), and no limit on like is great.

Some downsides, are that there are a ton of spam/catfish accounts (about 70% of accounts I’ve swiped through). Also the profile page for viewing a potential match, makes the profile pics very small and forces the user to click and swipe though to look at a profile.

Plan to continue using this app because it has potential to become like Hinge, Tinder and Bumble. Just needs more attention to filtering out fake/spam accounts/users and enhancing user friendliness of the app’s interface. Pleasantly surprised.",5,False,"Great App, Some Needed Improvements",nakaskostas,,True
2019-11-13 23:09:03,"The number of fake profiles dwarfs the real ones, by a landslide, probably 95%, it’s absurd! I would speculate that shady business’ are run under the umbrella of POF, and in some instances POF itself uses algorithms to target naive or ignorant victims by enticing them with phony “likes”. Thus prompting the weak or vulnerable to subscribe to their frivolous service. This is just the tip of the iceberg. With complete anonymity and zero accountability, this site is, for lack of a better term, ghetto as all hell. You will be attacked with scams multiple times a day, the majority of “messages” you receive will be from scammers. The busiest coders at POF are the ones tasked with trying to eliminate the scams, it’s likely a monster team that is losing money, or a poorly written algorithm that barely works. There are so many scams that you begin to wonder if POF gets a cut from them, at the very least the team has to differentiate their scams to lure you in and the 10k scammers a day that are just low life’s making a living scamming on POF. Every other real review reads like mine, and that’s because we ALL are warning YOU!",1,False,YOU ARE ABOUT TO BE SCAMMED!,TheCubanChief,,True
2018-05-22 23:36:51,"My first POF account was hacked last year after more than 4 years on the site.  POF refused to give me access to it and also refused to refund my Premium Account dues since apparently those funds go to iTunes?
I decided to give POF another chance earlier this year.  But, recently there has been a disturbingly large influx of fake profiles with nude profile photos with porn site URL’s written across them.  I brought it to POF’s attention via their website after I got tired of constantly reporting them and was told “If you want to help us delete them faster please feel free to report them”.  What do you think I’ve been doing?!?!  EVERY night, usually after midnight, there’s at least 10-15 fake profiles that show up for the Anchorage, Alaska area. 
I also demanded another refund of my premium account again and was told, “We're sorry to hear that you don't want to continue as an Upgraded Member on POF.  Unfortunately, memberships are non-refundable.”  So, now I’m trying to remove my profile (which I apparently can’t do on the iPhone app).",1,False,Fake Profiles and Hacked,Angry Customer DC,,True
2020-02-06 05:27:26,I constantly get notifications that someone is interested in me which can’t be viewed unless I have the paid app. After many notifications I pay for the app which turn out to be fake profiles. It’s a bait and switch app. Any dating app that forces you to pay for more than one month at a time is a fraud. No 7 day trials because if they offered a trial nobody would pay. There are zero benefits to paying for this app. It’s loaded with fake profiles that you can report but nothing is done about them. I now believe that the fake profiles and fake notifications are from the pof app designer’s to lure you into paying for this worthless dating app. Don’t waste your time. It’s alright to kill time in its free version. The app would get zero stars but that rating isn’t possible.,5,False,What a joke,bdub475,"{'id': 13339834, 'body': "" Hi there! POF.com is a free dating site!  You can view profiles and send and receive all your messages with other users at no charge. We do offer paid upgrades to enhance your experience which unlocks all of our premium features. If you'd like to share your feedback with our team, please send to csr@pof.com, we'd be happy to hear from you!"", 'modified': '2020-02-06T22:46:47Z'}",True
2022-09-01 15:55:46,"I have overall had mostly good experiences with this app despite the large number of obviously fake accounts and large number who are promoting only fans. However recently I had my account banned for a reason I still don’t know. I filed a review for it and they agreed I had done nothing wrong and said I was now free to make a new account despite me being very clear that I want access to my original account and matches. The response (and subsequent one) I received indicates to me that they do not actually read the messages and are simply sending out mass apologies rather then addressing concerns. It is infuriating to have to go through all their processes simply because their system incorrectly flagged my account.

Update: they have answered and it turns out my profile is completely deleted and unable to get back. Not sure if using this app is worth it if everything I do might be deleted at any moment yet again.",2,False,Decent but has problems,A_bit_annoyed5789,,True
2021-09-21 02:14:11,"I like the features of the description and interests but there’s way too many fake people on here and I would say at least 70% of their clientele are fake profiles, quite awful. They need to fix for that. As a paying member it would be nice to know how long someone has been on the platform and also please list the state where any person is from. Why can’t we remove likes??!! I won’t set up any more likes because I don’t want likes who don’t like me or are not an option so that is a really big issue. there’s way too many similar cities in other states kind a ridiculous not to share that. They also keep changing my preferences— as a paying customer I don’t want voice calls but they keep changing me back to open to voice calls that is really annoying. Not sure anything will result from this but I do know I’ll probably be trying other platforms— that said I don’t like ones who are so restrictive either (Bumble).",2,False,Needs help,Sheri27,,True
2019-10-11 22:48:33,"I’ve using this app for like 2 weeks and I’ve been contacted by over 30 fake or bot profiles.  You boost your profile, just once yes once and in 20 mins 10 exactly 10 fake profiles contact you.  I’m  a pretty strong individual so I won’t let this hurt me, but there are a lot of men and women out there who are not so strong.  These people are looking for a companion for a real person and every single day we/they are being subjected to scams, and people with Ill intentions.  You need to handle this, this is bad for people it’s not good for anyones mental being.  Please put a proper fix on this app to Eliminate this issue you are knowingly putting people at risk in several ways.  It is hard enough for even the most attractive and successful people to find the right person, it is much harder sifting through nonsense I wouldn’t be surprised if this is done intentionally!

Users beware, if you are suffering from a mental illness or already do not handle being alone well.  Please, DO NOT USE THIS APP!  It will indefinitely make you feel worse..",1,False,This is not a good app or environment,T-POPS!!,,True
2019-02-18 06:19:25,"There are real people using this app. You get unlimited “likes” and you can message people without matching first - which is a definite up-sell from other dating apps. There are, however, fake accounts which make up 99% of the messages you will receive. They invariably send a link to another website, asking you to make an account there because it is somehow safer to communicate there. This is only a scam aimed at gathering your credit card information even though these mysterious harlots will plead that they are free. I hate it so much. If you are on the fence about downloading this app, just know that it is only useful for talking to AI, credit card stealing accounts and there is a much smaller chance of communicating with a real life person.",5,False,It could be good.,raterateraterateilovetorate,,True
2018-02-22 23:53:14,"WAY WAY Too many fake profiles! This dating app is loaded with escorts, hookers, and porn services. Fishing for a date is hard enough but twice as hard when all i see is that filth on my matches. The matching system is completely flawed. I set preferences in my settings for what I'm looking for in some one and every one I WAS NOT looking for showed up in my matches instead. The ""meet me"" section is useless. If you don't upgrade, you can't see who wants to meet you and if you do upgrade, the only people that want to meet me are fake profiles for porn or some escort service. And if i do see a real person, I’m always being matched with or shown women that live too far away. I don't want to drive 5 hours to meet a total stranger. I've been using this app for a while. I even made the mistake of upgrading in the hopes of increasing my chances. Waste of money! Nothing changed except that now I can see the person I message is ignoring me. If I could give negative stars for this rating, I would. One star is too much praise for such a worthless app.",1,False,Fake,Jcom14,,True
2019-02-02 04:38:01,"Site keeps deleting my profile for no reason. First time it happened I recreated my profile thinking it was a mistake, but didn’t last long and I was booted off again. I did not violate any of the terms of service yet my profile was gone. No notification that something was wrong, just gone. I had previously used the site on and off for years no issues. Then all the sudden my profile was gone. Perverts have obscene pictures, message completely obscene disgusting things and that’s ok, but a normal person with a normal profile, and normal pictures just trying to meet someone is not ok, those are the people that get booted off the site. I think they are just trying to drive people to pay for the services. Complete junk and complete scam. If I wasn’t a hard working single parent perhaps I’d have more time to meet people in a more conventional manner, but again apparently that makes me the type of person not allowed to use their platform.",1,False,Total crap! Don’t waste your time or your money for their “upgrades”,anonymous3322445599,,True
2019-08-10 07:00:08,"So there’s all kinds of options for free that still doesn’t guarantee you’ll talk to anyone worthwhile. Furthermore, there’s no possible way for this app to prevent scammers from building fake profiles and sending scripted messages. Most of the messaging I get is a regular “Hey :)” followed pretty much by come to this site to buy my private web cams... now I know this sounds like I’m an ugly loser who’s complaining but I’m actually a good dad with a good job and an independent business I’m building from the ground up. I am also not the most handsome man, but, there’s lots of women who still chase me around. Totally not trying to brag. Just paining a picture for you. Once something is posted on your profile, you can’t go back and edit it. Because it’s too buggy. Half the time the app works, the other half the time it don’t. I got good internet. I pay good money for unlimited cellular data and WiFi at home. So it can’t be an internet issue. I wouldn’t mind paying to use the app if it gave me something even remotely worth paying for.",1,False,Tinder with makeup,X_OPFOR_X,,True
2024-03-13 20:14:23,"So I went out on a limb and tried the dating app thing again. I shelled out the $20 a week upgrade and deleted the app the same day. 
Most of the guys/ profiles HAVE to be fake, the pics are super low quality (like pics of pics of pics of pics) and they’re all old pics, like clearly based on your Ambercrombie polo andspiky gelled hair this picture is from the early 00s. 
When I did match with someone they automatically start asking to talk / chat OFF of the platform.. like no I’m not giving you my info. And NO ONE would do the selfie verification when asked as proof they were real. 
Like one guy claimed he was a Naval Special Operations Specialist… bruh if you’re on the other side of the world why does it say your in my city? Almost all the guys’ profiles claim they’re widowers and idk just super sketchy. I really wish I could get a refund. It was absolutely not worth having for more than 12 hrs.",2,False,Expensive & Filled with scammers,Anointed & Chosen,"{'id': 42607099, 'body': ""Thanks for taking the time to share your feedback. If you need more info about selfie verification, or to learn why we've added this as a security feature, head over to our Help Center and submit your question and someone from our care team will be in touch! .\nhttps://help.pof.com/hc/en-us"", 'modified': '2024-03-15T10:16:01Z'}",True
